id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/0180,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,0180,"Orthophosphate, reactive as P",0.12,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2921,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2921,Perfluoro-3-methoxypropanoic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2922,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2922,"Perfluoro-3,6-dioxaheptanoic acid",<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2923,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2923,Perfluoro(4-methoxybutanoic) acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2924,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2924,Perfluoro(2-ethoxyethane)sulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2925,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2925,3-Perfluoroheptylpropanoic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2926,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2926,3:3 Fluorotelomer carboxylic acid,<0.004,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2942,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2942,2-(N-Ethylperfluorooctanesulfonamido)acetic acid (B),<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2943,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2943,2-(N-Methylperfluorooctanesulfonamido)acetic acid (B),<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2944,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2944,Perfluorohexanesulfonic acid (B),<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2953,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2953,Perfluoroundecane sulfonic acid,<0.004,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2955,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2955,Perfluorotridecanoic acid,<0.005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2957,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2957,Perfluoropentanesulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2959,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2959,Perfluorooctanesulfonic acid (linear),0.0026,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2960,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2960,Perfluorooctanesulfonic acid (branched),0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2961,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2961,Perfluorooctanesulfonamide,<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2962,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2962,Perfluorooctadecanoic acid,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2963,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2963,Perfluorononanesulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2964,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2964,Perfluorohexanesulfonic acid (L),0.0019,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2965,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2965,Perfluorohexanesulfonamide,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2967,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2967,Perfluoroheptanesulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2968,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2968,Perfluorododecane sulfonic acid,<0.005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2969,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2969,Perfluorodecanesulfonic acid,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2970,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2970,Perfluorobutylsulfonamide (perfluorobutane sulfonamide),<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2972,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2972,Perfluorobutanesulfonic acid,0.0021,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2973,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2973,Perfluoro-4-ethylcyclohexanesulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2975,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2975,N-methylperfluorooctanesulfonamide,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2977,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2977,N-Ethylperfluorooctanesulfonamide,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2981,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2981,Hexafluoropropylene oxide dimer acid (Gen X),<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2982,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2982,9-chlorohexadecafluoro-3-oxanonane-1-sulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2983,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2983,8:2 Fluorotelomer sulfonic acid,<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2984,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2984,6:2 Fluorotelomer sulfonic acid,0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2987,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2987,4:2 Fluorotelomer sulfonic acid,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2988,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2988,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<0.005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2989,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2989,"2H,2H,3H,3H-Perfluorooctanoic acid",<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2990,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2990,2-(N-Methylperfluorooctanesulfonamido)acetic acid (L),<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2991,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2991,2-(N-Ethylperfluorooctanesulfonamido)acetic acid (L),<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2993,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2993,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (F-53B Minor),<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/2995,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,2995,Perfluorobutanoic acid,0.0016,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8887,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8887,Perfluoropentanoic acid,0.0019,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8888,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8888,Perfluorohexanoic acid,0.0018,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8889,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8889,Perfluoroheptanoic acid,<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8890,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8890,Perfluorooctanoic acid,0.0015,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8891,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8891,Perfluorononanoic acid,<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8892,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8892,Perfluorodecanoic acid,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8893,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8893,Perfluoroundecanoic acid,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8894,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8894,Perfluorododecanoic acid,<0.002,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/8895,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8895,Perfluorotetradecanoic acid,<0.006,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0003/sample/1423086/observation/9901,TH-PRTS0003,THAMES - UPSTREAM OF CS1 OUTFALL,-0.5828,51.4827,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-23T13:05:00,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",100.6,PERCENTAGE
